1.905441160240116005e+02,9.214968627129876922e-04
1.907507961626265285e+02,6.462471490566179706e-03
1.909574919497788130e+02,4.375610916439652727e-03
1.911642033826485658e+02,1.044429741361219653e-02
1.913709304584159838e+02,9.676716512784047999e-03
1.915776731742611787e+02,-3.132289769785667841e-03
1.917844315273643474e+02,1.305886985705807454e-02
1.919912055149056016e+02,5.958746524397707557e-03
1.921979951340651382e+02,1.939141228889029386e-02
1.924048003820230974e+02,7.781751163864558153e-03
1.926116212559596192e+02,6.366523877962660706e-03
1.928184577530549006e+02,4.855348979457245126e-03
1.930253098704890533e+02,1.785025376144654032e-03
1.932321776054422457e+02,6.870248844131132855e-03
1.934390609550946749e+02,8.189528517429512169e-03
1.936459599166264240e+02,3.032344339990394096e-03
1.938528744872177185e+02,1.281300409976182100e-03
1.940598046640486700e+02,9.796651028538445882e-03
1.942667504442994471e+02,2.018897681865992021e-04
1.944737118251501897e+02,2.864436017934236713e-03
1.946806888037810950e+02,1.598527204146538844e-02
1.948876813773722745e+02,-4.043792089519093573e-03
1.950946895431039252e+02,3.799925240818541761e-03
1.953017132981561588e+02,8.573318967843586436e-03
1.955087526397091722e+02,5.886785814945068307e-03
1.957158075649430771e+02,3.392147887253588179e-03
1.959228780710380988e+02,7.278026197696086871e-03
1.961299641551743207e+02,7.997633292222474169e-03
1.963370658145319396e+02,1.689077763541135466e-03
1.965441830462910673e+02,4.855348979457245126e-03
1.967513158476319290e+02,1.351462101692478719e-02
1.969584642157346366e+02,8.021620195373354786e-03
1.971656281477793584e+02,1.185352797372663533e-03
1.973728076409462346e+02,8.909135611955901202e-03
1.975800026924154338e+02,9.988546253745483883e-03
1.977872132993670959e+02,8.813187999352382201e-03
1.979944394589814181e+02,7.637829744959280520e-03
1.982016811684385118e+02,5.934759621246827807e-03
1.984089384249185457e+02,1.157168186170353871e-02
1.986162112256016883e+02,6.918222650432892355e-03
1.988234995676681081e+02,7.373973810299605004e-03
1.990308034482979167e+02,3.224239565197431229e-03
1.992381228646712827e+02,9.412860578124373351e-03
1.994454578139684031e+02,-5.339084859666592270e-03
1.996528082933693895e+02,1.473195635183219016e-03
1.998601743000544104e+02,3.392147887253588179e-03
2.000675558312036344e+02,-1.141376808262659429e-03
2.002749528839971731e+02,-2.004905321694325660e-03
2.004823654556152519e+02,1.401234925730580200e-03
2.006897935432379825e+02,1.617716726667242644e-02
2.008972371440455333e+02,3.919859756572940078e-03
2.011046962552180446e+02,5.958746524397707557e-03
2.013121708739356848e+02,-3.779936154859417190e-03
2.015196609973786224e+02,1.094802237978066868e-02
2.017271666227269975e+02,1.149972115225089860e-02
2.019346877471609503e+02,4.063781175478217711e-03
2.021422243678606492e+02,9.796651028538445882e-03
2.023497764820062912e+02,7.134104778790808371e-03
2.025573440867779595e+02,2.576593180123681447e-03
2.027649271793558796e+02,7.925672582769835786e-03
2.029725257569201631e+02,9.748677222236686382e-03
2.031801398166509784e+02,5.910772718095948057e-03
2.033877693557284658e+02,2.528619373821921947e-03
2.035954143713328222e+02,1.094802237978066868e-02
2.038030748606441591e+02,-2.628564803617195692e-03
2.040107508208426736e+02,3.799925240818541761e-03
2.042184422491084774e+02,5.479008461380115158e-03
2.044261491426217390e+02,9.220965352917335350e-03
2.046338714985626552e+02,4.879335882608124876e-03
2.048416093141113379e+02,1.310684366335983404e-02
2.050493625864479554e+02,8.957109418257658967e-03
2.052571313127526480e+02,4.111754981779977211e-03
2.054649154902056125e+02,1.147573424910001971e-02
2.056727151159869607e+02,6.390510781113540456e-03
2.058805301872768609e+02,-1.309285130318816812e-03
2.060883607012555103e+02,9.101030837162937467e-03
2.062962066551029920e+02,3.937849933936361725e-04
2.065040680459995315e+02,-6.856256483959466711e-04
2.067119448711252403e+02,4.807375173155485626e-03
2.069198371276602870e+02,3.200252662046551479e-03
2.071277448127848118e+02,8.861161805654141702e-03
2.073356679236790114e+02,1.080410096087539018e-02
2.075436064575229977e+02,3.416134790404467929e-03
2.077515604114969676e+02,6.870248844131132855e-03
2.079595297827810327e+02,7.613842841808400770e-03
2.081675145685553900e+02,8.741227289899743819e-03
2.083755147660001796e+02,8.717240386748863201e-03
2.085835303722955416e+02,9.244952256068215968e-03
2.087915613846216445e+02,-3.683988542255899057e-03
2.089996078001586568e+02,3.991820466025578461e-03
2.092076696160867186e+02,8.021620195373354786e-03
2.094157468295859701e+02,5.311100139323957775e-03
2.096238394378366081e+02,8.381423742636548435e-03
2.098319474380187728e+02,1.545756017214603567e-02
2.100400708273126043e+02,5.287113236173078025e-03
2.102482096028982710e+02,2.143029905671505961e-02
2.104563637619559415e+02,-1.405232742922335161e-03
2.106645333016657275e+02,2.960383630537755280e-03
2.108727182192078544e+02,-4.235687314726129839e-03
2.110809185117624054e+02,1.521169441484978083e-03
2.112891341765095774e+02,9.964559350594603265e-03
2.114973652106295390e+02,3.823912143969421511e-03
2.117056116113024018e+02,1.113991760498770495e-02
2.119138733757083344e+02,-3.372158801294464041e-03
2.121221505010275337e+02,1.171560328060881548e-02
2.123304429844401113e+02,7.781751163864558153e-03
2.125387508231262359e+02,-8.775208736029835874e-04
2.127470740142660759e+02,1.135579973334562183e-02
2.129554125550397714e+02,2.083062647794307193e-02
2.131637664426274910e+02,1.377248022579700450e-03
2.133721356742093462e+02,7.349986907148725254e-03
2.135805202469655626e+02,1.394638527364062096e-02
2.137889201580762801e+02,4.255676400685254844e-03
2.139973354047216105e+02,5.335087042474837525e-03
2.142057659840817507e+02,3.967833562874699578e-03
2.144142118933368124e+02,3.320187177800949362e-03
2.146226731296670209e+02,1.976920601351690732e-03
2.148311496902524880e+02,8.975099595621081590e-04
2.150396415722733536e+02,1.229128895622992601e-02
2.152481487729098149e+02,1.539159618848399730e-04
2.154566712893419833e+02,8.195525243220111585e-05
2.156652091187500559e+02,9.556781997029650116e-03
2.158737622583141729e+02,5.670903686587152291e-03
2.160823307052145026e+02,1.017444475316506150e-03
2.162909144566311852e+02,-1.285298227167937062e-03
2.164995135097443608e+02,3.458111870918768893e-04
2.167081278617342264e+02,1.533762565639163779e-02
2.169167575097808935e+02,4.927309688909883509e-03
2.171254024510645309e+02,-3.737959074345116009e-04
2.173340626827653352e+02,7.038157166187290238e-03
2.175427382020634184e+02,4.639466851099328243e-03
2.177514290061389488e+02,8.213515420580391052e-03
2.179601350921720950e+02,6.336540249024323179e-04
2.181688564573429687e+02,1.059421555830807304e-04
2.183775930988317953e+02,7.997633292222474169e-03
2.185863450138186579e+02,1.217135444047552813e-02
2.187951121994837820e+02,1.257313506825302350e-03
2.190038946530072508e+02,5.143191817267800392e-03
2.192126923715692897e+02,1.325076508226511081e-02
2.194215053523500103e+02,1.660893152338825673e-02
2.196303335925295812e+02,2.072868213955209298e-03
2.198391770892881709e+02,1.128383902389298345e-02
2.200480358398059195e+02,1.137378991070904250e-03
2.202569098412629671e+02,1.078011405772451130e-02
2.204657990908395107e+02,-5.177173263397892881e-04
2.206747035857156902e+02,-1.381245839771455628e-03
2.208836233230716175e+02,-2.244774353203121860e-03
2.210925583000875179e+02,3.799925240818541761e-03
2.213015085139435314e+02,-6.058691954192981302e-03
2.215104739618197698e+02,9.916585544292843765e-03
2.217194546408964300e+02,6.198615555906503323e-03
2.219284505483536520e+02,4.639466851099328243e-03
2.221374616813716045e+02,-1.069416098810020612e-03
2.223464880371304275e+02,1.161365894221784000e-03
2.225555296128102896e+02,8.735230564112285174e-04
2.227645864055913307e+02,4.255676400685254844e-03
2.229736584126537196e+02,-4.283661121027889339e-03
2.231827456311776245e+02,-1.309285130318816812e-03
2.233918480583431858e+02,8.117567807976873787e-03
2.236009656913305435e+02,1.521169441484978083e-03
2.238100985273198944e+02,6.366523877962660706e-03
2.240192465634913503e+02,1.185352797372663533e-03
2.242284097970251082e+02,1.281300409976182100e-03
2.244375882251012797e+02,8.237502323731271670e-03
2.246467818449000333e+02,9.994542979562262092e-06
2.248559906536015660e+02,2.120842020256968798e-03
2.250652146483860179e+02,4.375610916439652727e-03
2.252744538264335006e+02,6.294563168510022323e-03
2.254837081849242111e+02,3.320187177800949362e-03
2.256929777210382895e+02,3.775938337667662445e-03
2.259022624319559043e+02,2.936396727386875530e-03
2.261115623148571956e+02,3.032344339990394096e-03
2.263208773669223319e+02,9.316912965520854351e-03
2.265302075853314818e+02,-3.018351979818727844e-04
2.267395529672647569e+02,-1.765036290185529461e-03
2.269489135099023542e+02,1.440213643350733361e-02
2.271582892104244138e+02,-1.693075580732890644e-03
2.273676800660111041e+02,-2.538613916801135554e-04
2.275770860738425654e+02,5.598942977134513041e-03
2.277865072310989376e+02,-1.381245839771455628e-03
2.279959435349604178e+02,4.303650206987013477e-03
2.282053949826071459e+02,8.261489226882150552e-03
2.284148615712192623e+02,-5.003268215554277504e-03
2.286243432979769636e+02,1.358658172637742557e-02
2.288338401600603333e+02,-5.530980084873629403e-03
2.290433521546495967e+02,-5.177173263397892881e-04
2.292528792789248939e+02,6.096671217515526762e-04
2.294624215300663650e+02,6.510445296867938339e-03
2.296719789052541500e+02,1.832999182446413316e-03
2.298815514016684460e+02,1.190749850581585348e-02
2.300911390164893930e+02,7.056147343550711343e-04
2.303007417468971312e+02,-2.796473125673353075e-03
2.305103595900718290e+02,5.359073945625717275e-03
2.307199925431936549e+02,2.037487531807635754e-02
2.309296406034427491e+02,2.504632470671042631e-03
2.311393037679992517e+02,-5.051242021856037004e-03
2.313489820340433596e+02,-1.525167258676733261e-03
2.315586753987552129e+02,-3.258221011327523719e-04
2.317683838593149517e+02,-3.737959074345116009e-04
2.319781074129027445e+02,1.507376972173196314e-02
2.321878460566987314e+02,-9.974553893573817956e-04
2.323975997878830810e+02,7.056147343550711343e-04
2.326073686036359618e+02,-2.196800546901362793e-03
2.328171525011375138e+02,1.576938991310746982e-02
2.330269514775679056e+02,3.416134790404467929e-03
2.332367655301072773e+02,3.224239565197431229e-03
2.334465946559357974e+02,1.125985212074210283e-02
2.336564388522336060e+02,4.855348979457245126e-03
2.338662981161808716e+02,-2.604577900466315942e-03
2.340761724449577628e+02,5.071231107815162009e-03
2.342860618357444196e+02,7.685803551261040020e-03
2.344959662857209821e+02,6.702340522074975472e-03
2.347058857920676189e+02,7.949659485920716404e-03
2.349158203519644985e+02,-1.819006822274746847e-04
2.351257699625917894e+02,8.021620195373354786e-03
2.353357346211296033e+02,-8.535339704521039458e-04
2.355457143247581087e+02,3.967833562874699578e-03
2.357557090706574741e+02,2.960383630537755280e-03
2.359657188560078964e+02,-3.156276672936547158e-03
2.361757436779894590e+02,1.303488295390719393e-02
2.363857835337823303e+02,2.408684858067524064e-03
2.365958384205667073e+02,2.288750342313125748e-03
2.368059083355227301e+02,1.281300409976182100e-03
2.370159932758305104e+02,6.438484587415299956e-03
2.372260932386702734e+02,3.727964531365902945e-03
2.374362082212221594e+02,4.063781175478217711e-03
2.376463382206662800e+02,3.703977628215023628e-03
2.378564832341828037e+02,-6.856256483959466711e-04
2.380666432589518990e+02,-3.947844476915574573e-03
